months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0.75,1,0.12941176470588234,1,0,0,0,1,0.5,0,0.4671641791044776,0.5,0,0,0,1,0,0,0,1,0,0,0
0.0,1,0.9647058823529412,0,0,0,0,1,0.0,1,0.3054726368159204,0.5,0,1,0,0,0,0,0,0,0,0,1
0.5,1,0.9647058823529412,1,0,0,1,1,0.5,0,0.6189054726368161,0.5,0,1,0,0,0,0,0,1,0,0,0
1.0,1,0.6235294117647059,1,0,1,1,1,1.0,1,0.9034825870646768,0.75,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.0,0,0,0,0,0,1.0,0,0.0800995024875622,0.5,0,0,0,0,0,1,0,1,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.010945273631840807,0.75,0,0,0,0,0,1,0,1,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.028358208955223892,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.005970149253731349,0.75,0,1,0,0,0,1,0,0,0,0,1
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0771144278606965,0.5,0,0,0,0,0,1,0,1,0,0,0
0.0,0,0.2588235294117647,0,0,0,0,0,0.0,1,0.5184079601990049,0.5,0,0,0,0,1,0,0,0,0,0,1
0.75,1,0.21176470588235294,1,1,1,0,1,1.0,1,0.7825870646766171,0.75,0,0,0,0,1,0,0,1,0,0,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.012935323383084564,0.75,0,0,0,0,0,1,0,0,1,0,0
1.0,0,0.611764705882353,0,1,1,1,1,1.0,1,0.618407960199005,1.0,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.035294117647058816,0,1,1,0,1,0.5,1,0.7601990049751244,0.75,0,0,0,0,1,0,0,1,0,0,0
1.0,1,0.3176470588235294,0,1,1,0,1,0.5,0,0.7711442786069651,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.012935323383084564,1.0,0,1,0,0,0,1,0,1,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,1,0.01840796019900498,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0.8941176470588235,1,0,1,1,1,0.5,1,0.928358208955224,0.75,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.1176470588235294,1,1,0,1,1,1.0,0,0.4203980099502488,0.5,0,1,0,1,0,0,0,1,0,0,0
1.0,1,0.1764705882352941,1,1,1,1,1,1.0,1,0.7233830845771144,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.0,0,0.014427860696517388,0.5,0,1,0,0,0,1,0,0,1,0,0
1.0,0,0.07058823529411765,1,1,0,1,1,1.0,1,0.32537313432835824,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,0.5,1,0.017910447761194017,1.0,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,1,0.011442786069651713,0.5,0,1,0,0,0,1,0,0,0,0,0
0.25,1,0.29411764705882354,0,0,1,1,1,0.0,0,0.4099502487562189,0.75,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.3058823529411765,1,1,1,1,1,1.0,1,0.6293532338308457,0.75,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.3176470588235294,0,0,0,1,1,0.0,0,0.10746268656716418,0.75,0,0,0,0,0,0,0,0,0,0,1
0.75,0,0.3176470588235294,1,1,0,1,1,0.5,0,0.5208955223880596,0.5,0,1,0,1,0,0,0,0,0,0,0
0.75,1,0.09411764705882353,0,1,0,0,1,1.0,1,0.7855721393034826,1.0,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.2,1,0,0,1,0,0.0,0,0.4074626865671642,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.3176470588235294,0,1,0,0,1,0.0,1,0.5736318407960199,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.035294117647058816,1,1,1,0,1,1.0,0,0.5243781094527363,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.035294117647058816,0,0,0,0,1,0.0,0,0.254228855721393,1.0,0,0,0,1,0,0,0,0,0,0,1
1.0,0,0.05882352941176471,1,1,1,0,1,1.0,0,0.4054726368159204,0.5,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.2,0,0,1,0,0,0.5,1,0.5144278606965175,1.0,0,0,0,0,0,0,0,0,0,0,1
0.75,1,0.0,0,0,0,0,0,0.5,0,0.06069651741293532,1.0,0,0,0,0,0,1,0,0,0,0,0
1.0,0,0.1764705882352941,0,0,0,1,1,0.5,0,0.11144278606965173,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.3529411764705882,0,1,1,0,1,1.0,1,0.6582089552238807,1.0,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.023880597014925342,0.75,0,0,1,0,0,1,0,0,0,0,1
1.0,1,0.3058823529411765,1,1,1,1,1,1.0,1,0.6850746268656716,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.01592039800995026,0.75,0,0,1,0,0,1,0,0,0,0,0
0.5,0,0.2588235294117647,0,0,1,1,0,0.0,1,0.7174129353233829,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.29411764705882354,1,1,0,1,1,0.5,0,0.4701492537313433,0.5,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.6235294117647059,0,1,0,1,1,0.0,1,0.3771144278606965,0.5,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.1176470588235294,1,0,1,0,1,0.0,0,0.16069651741293528,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.024875621890547258,1.0,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.00547263681592039,0.5,0,0,1,0,0,1,0,0,0,0,0
0.75,1,0.22352941176470587,1,1,1,0,0,0.0,0,0.7218905472636815,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.0,0,0,0,0,0,0.0,1,0.07313432835820892,0.75,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.1176470588235294,0,1,0,1,1,1.0,0,0.5228855721393034,0.75,0,1,0,0,0,0,0,0,0,0,0
0.75,1,0.0,0,0,0,0,0,0.0,0,0.07114427860696515,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,1,0.09411764705882353,0,0,0,0,1,0.0,1,0.5830845771144277,1.0,0,0,0,0,1,0,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,1.0,0,0.019900497512437804,1.0,0,0,1,0,0,1,0,0,0,0,1
0.0,1,0.0,0,0,0,0,0,0.5,1,0.06517412935323383,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0.3529411764705882,1,1,1,1,1,0.0,1,0.9691542288557214,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,1,0.4941176470588236,0,0,0,0,1,0.0,1,0.5606965174129352,1.0,0,1,0,0,1,0,0,0,0,0,1
1.0,0,0.22352941176470587,1,1,1,0,1,0.5,1,0.8447761194029851,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.21176470588235294,1,1,1,1,1,1.0,0,0.5358208955223879,0.5,0,1,0,1,0,0,0,0,0,0,0
0.25,1,0.0,0,0,0,0,0,1.0,0,0.0681592039800995,1.0,0,0,1,0,0,1,0,0,0,0,0
0.0,1,0.8588235294117647,1,0,0,0,1,0.0,1,0.6159203980099502,0.5,0,0,0,0,1,0,0,0,0,0,1
0.0,1,0.0,0,0,0,0,0,1.0,0,0.07114427860696515,0.5,0,0,1,0,0,1,0,0,0,0,1
0.75,1,0.0,0,0,0,0,0,0.5,1,0.0616915422885572,0.5,0,0,1,0,0,1,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.06716417910447761,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.3529411764705882,1,1,1,0,1,1.0,1,0.6666666666666666,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.013432835820895522,1.0,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.22352941176470587,0,0,0,0,0,0.0,0,0.31741293532338305,0.5,0,0,1,1,0,0,0,0,0,0,0
0.0,1,0.0,0,0,0,0,0,0.5,0,0.08109452736318408,0.75,0,0,1,0,0,1,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.018905472636815884,1.0,0,0,1,0,0,1,0,0,0,0,0
0.0,0,0.5529411764705883,1,1,1,0,1,0.0,0,0.4039800995024876,0.5,0,1,0,0,0,0,0,0,0,0,1
1.0,1,0.6235294117647059,1,1,0,0,1,0.0,1,0.7890547263681591,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.013930348258706454,1.0,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.5647058823529412,0,0,0,0,1,0.5,1,0.06965174129353235,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.09411764705882353,1,1,1,1,1,1.0,0,0.9572139303482586,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0.32941176470588235,0,1,0,1,1,0.5,1,0.5218905472636816,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,0,0.3529411764705882,1,1,1,1,1,1.0,0,0.5701492537313433,0.75,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.8823529411764706,0,1,0,1,1,1.0,1,0.6621890547263681,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,1,0.023880597014925342,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.021890547263681587,0.75,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.8588235294117647,0,1,0,1,1,0.0,1,0.1731343283582089,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.3529411764705882,0,1,1,1,1,1.0,1,0.7900497512437811,0.5,0,1,0,0,1,0,1,0,0,0,0
0.0,1,0.4941176470588236,0,0,1,1,1,0.0,1,0.6417910447761194,0.75,0,0,0,0,1,0,0,0,0,0,1
1.0,1,0.0,0,0,0,0,0,1.0,1,0.061194029850746234,1.0,0,1,0,0,0,1,1,0,0,0,0
0.25,1,0.8117647058823529,0,1,0,0,1,0.5,1,0.3681592039800995,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.035294117647058816,0,1,0,1,1,0.0,0,0.4288557213930349,0.5,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.3411764705882353,1,1,1,0,1,0.5,0,0.582089552238806,0.75,0,1,0,1,0,0,1,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.011442786069651713,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.3058823529411765,0,0,0,0,1,0.0,1,0.3631840796019901,1.0,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517388,0.5,0,1,0,0,0,1,1,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.01641791044776117,0.75,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.32941176470588235,0,1,1,1,1,0.0,1,0.8925373134328359,0.5,0,0,0,0,1,0,0,0,0,0,1
0.75,0,0.2823529411764706,0,1,1,0,1,0.5,1,0.3796019900497513,0.75,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.01840796019900498,0.75,0,1,0,0,0,1,0,0,0,0,1
0.0,1,0.08235294117647059,0,0,0,0,1,0.0,0,0.7626865671641792,1.0,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.09411764705882353,0,0,0,0,0,0.0,0,0.31492537313432833,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.2823529411764706,0,1,0,1,1,0.0,1,0.5253731343283582,0.75,0,0,0,0,0,0,0,0,0,0,0
0.75,0,0.3529411764705882,1,0,1,1,1,1.0,0,0.6308457711442786,0.5,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.5647058823529412,1,1,1,0,1,0.5,0,0.7084577114427859,0.5,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.007960199004975133,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.15294117647058825,1,1,1,1,1,1.0,0,0.9572139303482586,0.5,0,0,0,0,1,0,1,0,0,0,0
0.0,0,0.2823529411764706,0,0,0,0,0,0.0,1,0.25870646766169153,1.0,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.2352941176470588,0,1,1,1,1,0.5,1,0.7194029850746269,1.0,0,0,0,0,1,0,1,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.0,1,0.021393034825870627,0.5,0,0,0,0,0,1,0,1,0,0,0
0.25,1,0.5647058823529412,0,1,1,0,1,0.0,1,0.5288557213930348,1.0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.06567164179104479,0.75,0,1,0,0,0,1,1,0,0,0,0
0.5,0,0.16470588235294115,1,1,1,0,1,0.5,1,0.8577114427860696,0.5,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,1,0.015422885572139304,0.5,0,1,0,0,0,1,0,1,0,0,0
1.0,1,0.6,1,1,1,1,0,1.0,1,0.9771144278606966,0.75,0,0,0,0,1,0,1,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.017910447761194017,1.0,0,1,0,0,0,1,0,1,0,0,0
0.75,0,0.3058823529411765,0,0,1,1,1,1.0,1,0.7109452736318408,0.75,0,0,0,0,1,0,0,1,0,0,0
0.25,0,0.05882352941176471,1,0,0,0,1,0.5,0,0.3029850746268657,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.3529411764705882,1,1,0,0,1,0.5,1,0.5577114427860697,0.75,0,1,0,0,0,0,0,1,0,0,0
0.0,0,0.3058823529411765,0,1,0,1,0,0.0,1,0.35870646766169145,0.5,0,0,0,1,0,0,0,0,0,1,0
0.75,0,0.8823529411764706,0,1,0,1,1,1.0,1,0.6139303482587065,0.5,0,0,0,0,1,0,0,1,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.017910447761194017,0.75,0,0,0,0,0,1,1,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.011442786069651713,0.5,0,1,0,0,0,1,0,0,0,1,0
0.75,1,0.07058823529411765,0,0,1,0,1,0.5,0,0.3646766169154229,0.75,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.0616915422885572,0.75,0,1,0,0,0,1,0,1,0,0,0
0.5,1,0.6235294117647059,0,1,0,0,0,0.0,1,0.7104477611940299,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.15294117647058825,0,0,0,0,1,0.0,1,0.27014925373134324,0.5,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.24705882352941175,1,0,1,1,1,1.0,0,0.5716417910447761,0.5,0,1,0,1,0,0,0,1,0,0,0
1.0,1,0.21176470588235294,1,1,1,0,1,0.5,1,0.9194029850746268,0.5,0,1,0,0,1,0,0,1,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,1,0.022885572139303482,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.10588235294117647,1,1,1,1,1,1.0,1,0.964179104477612,0.5,0,1,0,0,1,0,1,0,0,0,0
1.0,0,0.10588235294117647,0,0,1,0,1,0.5,0,0.4009950248756219,0.5,0,1,0,1,0,0,0,1,0,0,0
1.0,1,0.08235294117647059,0,1,1,0,0,0.0,1,0.7462686567164178,0.75,0,0,0,0,1,0,1,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.010945273631840807,0.75,0,0,0,0,0,1,1,0,0,0,0
0.0,0,0.2588235294117647,1,0,0,0,1,0.0,1,0.3034825870646766,0.75,0,1,0,1,0,0,0,0,0,0,0
0.25,1,0.12941176470588234,0,0,0,1,1,0.0,1,0.3646766169154229,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.06467661691542287,0.75,0,1,0,0,0,1,1,0,0,0,0
0.0,0,0.1411764705882353,1,1,0,0,0,0.0,1,0.7253731343283583,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.2352941176470588,1,1,1,1,1,1.0,1,0.7358208955223879,0.5,0,1,0,1,0,0,1,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,1,0.013432835820895522,0.75,0,0,0,0,0,1,0,1,0,0,0
0.75,0,0.10588235294117647,0,1,0,0,1,0.0,0,0.12089552238805967,0.75,0,0,0,0,0,0,0,1,0,0,0
0.75,0,0.2352941176470588,1,1,1,0,0,0.5,1,0.4303482587064677,0.5,0,1,0,0,0,0,0,1,0,0,0
0.5,1,0.2,1,1,0,0,1,0.0,1,0.5089552238805971,0.5,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.06467661691542287,0.5,0,0,0,0,0,1,1,0,0,0,0
1.0,1,0.8941176470588235,1,1,1,1,1,1.0,0,0.7243781094527363,0.5,0,1,0,0,0,0,1,0,0,0,0
0.25,1,0.5647058823529412,0,0,0,1,1,0.0,1,0.5512437810945274,1.0,0,1,0,0,0,0,0,0,0,1,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.011442786069651713,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.0,0,0,0,0,0,0.5,0,0.07910447761194027,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.3176470588235294,0,0,0,0,0,0.0,1,0.254726368159204,0.75,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.4941176470588236,0,0,0,0,1,0.0,1,0.5119402985074627,0.5,0,1,0,0,1,0,0,0,0,1,0
0.0,0,0.6823529411764706,1,1,1,0,1,1.0,0,0.20199004975124374,0.75,0,1,0,0,0,0,0,0,0,0,0
0.5,0,0.10588235294117647,1,1,1,1,1,1.0,1,0.3467661691542289,0.5,0,1,0,0,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.0,0,0.023880597014925342,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.5647058823529412,1,1,1,0,1,1.0,0,0.4597014925373134,0.5,0,1,0,0,0,0,1,0,0,0,0
0.5,1,0.0,0,0,0,0,0,1.0,0,0.0681592039800995,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.22352941176470587,1,1,1,1,0,0.5,1,0.7651741293532338,0.5,0,1,0,0,1,0,1,0,0,0,0
0.25,0,0.05882352941176471,0,0,1,0,1,0.5,1,0.7800995024875622,1.0,0,0,0,0,1,0,0,0,0,1,0
0.0,0,0.611764705882353,0,0,1,1,1,0.0,1,0.5696517412935324,1.0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517388,0.75,0,1,0,0,0,1,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.02238805970149252,0.75,0,1,0,0,0,1,1,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.009452736318407956,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.6705882352941176,0,0,0,0,1,0.0,0,0.5582089552238805,1.0,0,0,0,0,1,0,0,1,0,0,0
1.0,0,0.2,0,1,1,1,1,1.0,0,0.3293532338308458,0.5,0,1,0,1,0,0,0,1,0,0,0
0.0,0,0.3176470588235294,0,0,0,0,1,0.0,0,0.272636815920398,0.75,0,1,0,1,0,0,0,0,0,0,1
1.0,0,0.0,0,0,0,0,0,1.0,0,0.020398009950248763,0.5,0,0,0,0,0,1,1,0,0,0,0
0.5,1,0.035294117647058816,0,1,0,0,1,0.0,1,0.3577114427860697,1.0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.023529411764705882,0,1,0,0,0,0.0,1,0.7203980099502488,1.0,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.21176470588235294,1,0,0,0,1,0.0,1,0.3248756218905472,0.5,0,0,0,1,0,0,0,1,0,0,0
0.5,1,0.0,0,0,0,0,0,0.5,0,0.06766169154228854,1.0,0,0,0,0,0,1,0,0,0,0,0
0.0,1,0.08235294117647059,0,0,0,0,1,0.0,1,0.56318407960199,0.75,0,0,0,0,1,0,0,0,0,0,1
0.5,0,0.0,0,0,0,0,0,1.0,0,0.02238805970149252,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.29411764705882354,1,0,0,0,1,0.0,0,0.2955223880597015,0.75,0,0,0,1,0,0,0,0,0,0,1
0.0,0,0.611764705882353,0,0,0,0,0,0.0,1,0.2661691542288557,1.0,0,0,0,1,0,0,0,0,0,0,1
0.0,1,0.0,0,0,0,0,0,1.0,1,0.07014925373134329,0.5,0,1,0,0,0,1,0,0,0,0,1
0.75,1,0.0,0,0,0,0,0,0.5,0,0.06019900497512438,1.0,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.07058823529411765,1,0,1,0,1,0.0,1,0.5741293532338309,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517388,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.047058823529411764,1,1,1,0,1,0.5,0,0.4791044776119403,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.22352941176470587,0,1,1,0,0,0.5,1,0.17412935323383086,1.0,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.00547263681592039,0.5,0,1,0,0,0,1,0,0,0,1,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.011442786069651713,1.0,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.010447761194029848,1.0,0,0,1,0,0,1,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,1,0.01840796019900498,1.0,0,0,1,0,0,1,0,0,0,0,0
1.0,0,0.8352941176470589,1,0,1,1,1,1.0,0,0.4044776119402985,0.75,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.011940298507462671,0.75,0,0,1,0,0,1,0,0,0,0,0
0.0,1,0.0,0,0,0,0,0,0.5,0,0.0681592039800995,0.75,0,0,1,0,0,1,0,0,0,0,0
1.0,1,0.12941176470588234,1,0,0,1,1,0.5,1,0.8572139303482588,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.1176470588235294,0,0,0,0,1,0.0,1,0.2567164179104477,1.0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,0.0,0,0,0,0,0,1.0,0,0.05820895522388059,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.047058823529411764,0,0,0,0,1,0.0,1,0.2716417910447761,0.75,0,0,1,1,0,0,0,0,0,0,1
0.75,1,0.8823529411764706,1,1,0,0,1,0.0,1,0.7517412935323382,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517388,0.5,0,0,0,0,0,1,0,0,0,0,0
1.0,0,0.2588235294117647,1,1,1,0,1,1.0,1,0.5213930348258707,0.5,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.16470588235294115,1,1,0,1,1,1.0,0,0.6786069651741293,0.75,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.035294117647058816,1,1,1,1,1,1.0,1,0.953731343283582,0.5,0,1,0,0,1,0,0,0,0,0,0
0.75,1,1.0,0,0,0,0,0,0.5,1,0.7656716417910447,1.0,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.3176470588235294,1,1,1,1,1,1.0,0,0.6995024875621889,0.75,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.024875621890547258,1.0,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0.07058823529411765,1,1,0,0,1,0.0,1,0.2626865671641791,0.75,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.8588235294117647,1,0,0,0,1,0.0,1,0.4174129353233831,0.5,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0.24705882352941175,1,1,0,0,1,0.5,0,0.3701492537313433,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.3058823529411765,1,1,0,1,1,0.0,1,0.517910447761194,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.15294117647058825,1,0,1,1,0,1.0,1,0.4194029850746268,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.09411764705882353,0,1,1,0,1,0.5,0,0.3736318407960199,0.5,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.1411764705882353,0,1,0,0,1,0.0,1,0.12786069651741294,1.0,0,0,1,0,0,0,0,0,0,1,0
0.25,1,0.21176470588235294,1,1,0,0,1,0.0,1,0.5059701492537313,0.75,0,0,0,1,0,0,0,0,0,1,0
0.75,0,0.09411764705882353,0,0,0,0,1,0.0,1,0.2557213930348259,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.3411764705882353,1,1,0,1,1,1.0,1,0.6791044776119403,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.2588235294117647,1,1,1,1,0,0.0,0,0.5144278606965175,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.24705882352941175,0,1,1,0,1,0.0,1,0.7233830845771144,1.0,0,1,0,0,1,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.01641791044776117,0.75,0,0,1,0,0,1,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,0.5,0,0.018905472636815884,1.0,0,0,0,0,0,1,0,0,0,1,0
1.0,1,0.12941176470588234,1,1,1,1,1,1.0,1,0.7199004975124377,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.10588235294117647,0,0,0,0,1,0.0,1,0.7338308457711442,0.5,0,0,0,0,1,0,0,0,0,0,1
0.5,1,0.0,0,0,0,0,0,0.5,1,0.06567164179104479,0.5,0,0,1,0,0,1,0,0,0,0,0
0.5,0,0.1411764705882353,0,1,0,1,0,0.5,0,0.17661691542288555,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.15294117647058825,1,1,0,1,1,0.0,1,0.5995024875621889,0.75,0,0,0,0,0,0,0,0,0,0,1
1.0,0,0.0,0,0,0,0,0,1.0,0,0.016915422885572132,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.023880597014925342,1.0,0,0,1,0,0,1,0,0,0,0,0
0.0,0,0.6941176470588235,0,1,0,0,1,0.0,1,0.1218905472636816,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.16470588235294115,1,1,1,1,1,1.0,0,0.8741293532338307,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,0.5,1,0.02238805970149252,0.5,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.07058823529411765,0,1,1,0,0,0.5,1,0.7686567164179104,1.0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,0.5647058823529412,0,0,0,1,1,0.0,0,0.4611940298507462,1.0,0,0,0,0,0,0,0,0,0,0,0
